STOCK CODE,ISIN CODE,STOCK NAME,VALUE DATE,EVAL UPPER THRESHOLD YIELD,EVAL MID YIELD,EVAL LOWER THRESHOLD YIELD,EVAL LOWER THRESHOLD PRICE,EVAL MID PRICE,EVAL UPPER THRESHOLD PRICE,MODIFIED DURATION,CONVEXITY,EVAL UPPER THRESHOLD YIELD CHANGE,EVAL MID YIELD CHANGE,EVAL LOWER THRESHOLD YIELD CHANGE,EVAL LOWER THRESHOLD PRICE CHANGE,EVAL MID PRICE CHANGE,EVAL UPPER THRESHOLD PRICE CHANGE,COMPOSITE LIQUIDITY SCORE (T-1)
VE200162,MYBVE2001622,CAGAMAS IMTN 2.150% 11.08.2021,20-OCT-2020,2.053,2.008,1.963,100.076,100.112,100.148,.795,1.028,-.005,-.005,-.005,.004,.004,.004,0
VG180278,MYBVG1802785,CAGAMAS IMTN 4.080% 08.10.2021,20-OCT-2020,2.078,2.038,1.998,101.906,101.945,101.984,.948,1.372,0,0,0,-.006,-.006,-.005,1.7
VP090923,MYBVP0909236,CAGAMAS IMTN 5.150% 26.11.2021,20-OCT-2020,2.099,2.054,2.009,103.29,103.34,103.39,1.05,1.651,0,0,0,-.008,-.008,-.008,0
VG180341,MYBVG1803411,CAGAMAS IMTN 4.120% 03.12.2021,20-OCT-2020,2.102,2.062,2.022,102.219,102.263,102.308,1.078,1.72,0,0,0,-.005,-.006,-.006,1.3
VN110507,MYBVN1105078,CAGAMAS IMTN 4.150% 20.12.2021,20-OCT-2020,2.107,2.062,2.017,102.338,102.391,102.443,1.124,1.844,0,0,0,-.005,-.005,-.006,0
VG190051,MYBVG1900514,CAGAMAS IMTN 4.040% 11.03.2022,20-OCT-2020,2.136,2.101,2.066,102.598,102.647,102.695,1.35,2.513,0,0,0,-.005,-.005,-.006,2.7
VI170153,MYBVI1701538,CAGAMAS IMTN 4.250% 28.04.2022,20-OCT-2020,2.158,2.113,2.068,103.112,103.181,103.249,1.445,2.869,0,0,0,-.006,-.005,-.006,0
VI170175,MYBVI1701751,CAGAMAS IMTN 4.110% 20.06.2022,20-OCT-2020,2.172,2.132,2.092,103.151,103.218,103.284,1.59,3.38,0,0,0,-.005,-.005,-.006,1.7
VG190165,MYBVG1901652,CAGAMAS IMTN 3.500% 12.08.2022,20-OCT-2020,2.182,2.152,2.122,102.326,102.379,102.433,1.742,3.951,0,0,0,-.003,-.004,-.004,3.3
VP100277,MYBVP1002775,CAGAMAS IMTN 4.480% 02.09.2022,20-OCT-2020,2.199,2.154,2.109,104.151,104.235,104.319,1.786,4.142,0,0,0,-.006,-.006,-.007,0
VG190224,MYBVG1902247,CAGAMAS IMTN 3.450% 18.10.2022,20-OCT-2020,2.199,2.169,2.139,102.428,102.487,102.546,1.924,4.708,0,0,0,-.003,-.004,-.004,3
VI170370,MYBVI1703708,CAGAMAS IMTN 4.230% 03.11.2022,20-OCT-2020,2.219,2.179,2.139,103.978,104.059,104.14,1.915,4.749,0,0,0,-.005,-.005,-.005,1.3
VG190278,MYBVG1902783,CAGAMAS IMTN 3.400% 28.11.2022,20-OCT-2020,2.224,2.179,2.134,102.401,102.495,102.588,2,5.103,0,0,0,-.003,-.003,-.004,0
VN120402,MYBVN1204020,CAGAMAS IMTN 3.900% 02.12.2022,20-OCT-2020,2.233,2.188,2.143,103.425,103.52,103.615,2.003,5.129,0,0,0,-.005,-.004,-.004,0
VG190284,MYBVG1902841,CAGAMAS IMTN 3.380% 16.12.2022,20-OCT-2020,2.223,2.188,2.153,102.419,102.494,102.568,2.052,5.338,0,0,0,-.003,-.003,-.003,2.7
VK150335,MYBVK1503351,CAGAMAS IMTN 4.700% 21.12.2022,20-OCT-2020,2.223,2.188,2.153,105.213,105.289,105.365,2.038,5.309,0,0,0,-.006,-.006,-.007,2
VP110041,MYBVP1100413,CAGAMAS IMTN 4.760% 07.04.2023,20-OCT-2020,2.27,2.225,2.18,105.934,106.045,106.157,2.329,6.725,0,0,0,-.007,-.007,-.007,0
VI180192,MYBVI1801924,CAGAMAS IMTN 4.500% 25.05.2023,20-OCT-2020,2.271,2.236,2.201,105.583,105.674,105.765,2.413,7.271,0,0,0,-.006,-.006,-.006,2.3
VS081155,MYBVS0811550,CAGAMAS IMTN 6.350% 08.08.2023,20-OCT-2020,2.285,2.255,2.225,110.961,111.047,111.133,2.564,8.171,0,0,0,-.01,-.011,-.011,3
VS081321,MYBVS0813218,CAGAMAS IMTN 6.050% 10.10.2023,20-OCT-2020,2.326,2.281,2.236,110.635,110.772,110.909,2.742,9.194,0,0,0,-.01,-.01,-.01,0
VN130259,MYBVN1302592,CAGAMAS IMTN 4.300% 27.10.2023,20-OCT-2020,2.326,2.281,2.236,105.72,105.855,105.991,2.781,9.504,0,0,0,-.005,-.005,-.005,0
VP110508,MYBVP1105081,CAGAMAS IMTN 4.250% 20.12.2023,20-OCT-2020,2.346,2.301,2.256,105.774,105.915,106.057,2.929,10.418,0,0,0,-.005,-.005,-.005,0
VN130346,MYBVN1303467,CAGAMAS IMTN 4.600% 20.12.2023,20-OCT-2020,2.346,2.301,2.256,106.836,106.978,107.12,2.915,10.353,0,0,0,-.005,-.006,-.006,0
VS090115,MYBVS0901153,CAGAMAS IMTN 5.460% 29.03.2024,20-OCT-2020,2.379,2.334,2.289,110.124,110.281,110.438,3.154,11.981,0,0,0,-.008,-.008,-.008,0
VS090749,MYBVS0907499,CAGAMAS IMTN 5.520% 17.07.2024,20-OCT-2020,2.41,2.365,2.32,111.054,111.225,111.396,3.367,13.709,0,0,0,-.008,-.008,-.008,0
VI190223,MYBVI1902235,CAGAMAS IMTN 3.600% 18.10.2024,20-OCT-2020,2.429,2.394,2.359,104.432,104.568,104.704,3.717,16.175,0,0,0,-.003,-.003,-.003,2
VS090924,MYBVS0909248,CAGAMAS IMTN 5.270% 26.11.2024,20-OCT-2020,2.447,2.407,2.367,110.94,111.105,111.27,3.647,16.074,0,0,0,-.007,-.007,-.007,1.3
VI190277,MYBVI1902771,CAGAMAS IMTN 3.550% 28.11.2024,20-OCT-2020,2.442,2.407,2.372,104.299,104.438,104.578,3.765,16.765,0,0,0,-.003,-.003,-.003,2
VP120403,MYBVP1204033,CAGAMAS IMTN 4.000% 04.12.2024,20-OCT-2020,2.454,2.409,2.364,106.023,106.205,106.387,3.753,16.737,0,0,0,-.004,-.004,-.004,0
VS100278,MYBVS1002787,CAGAMAS IMTN 4.650% 03.09.2025,20-OCT-2020,2.553,2.508,2.463,109.545,109.762,109.979,4.362,22.397,0,0,0,-.005,-.005,-.005,0
VP130258,MYBVP1302589,CAGAMAS IMTN 4.550% 28.10.2025,20-OCT-2020,2.572,2.527,2.482,109.26,109.482,109.705,4.425,23.344,0,0,0,-.005,-.005,-.005,0
VS110040,MYBVS1100409,CAGAMAS IMTN 4.920% 07.04.2026,20-OCT-2020,2.626,2.581,2.536,111.606,111.849,112.092,4.828,27.348,0,0,0,-.005,-.005,-.006,0
VS110509,MYBVS1105093,CAGAMAS IMTN 4.410% 18.12.2026,20-OCT-2020,2.711,2.666,2.621,109.576,109.844,110.113,5.356,33.818,0,0,0,-.004,-.004,-.004,0
VS120404,MYBVS1204045,CAGAMAS IMTN 4.140% 03.12.2027,20-OCT-2020,2.822,2.777,2.732,108.444,108.747,109.051,6.108,43.916,0,0,0,-.003,-.003,-.003,0
VX081156,MYBVX0811568,CAGAMAS IMTN 6.500% 08.08.2028,20-OCT-2020,2.893,2.848,2.803,125.02,125.377,125.736,6.28,47.856,0,0,0,-.007,-.008,-.008,0
VX081322,MYBVX0813226,CAGAMAS IMTN 6.250% 10.10.2028,20-OCT-2020,2.91,2.865,2.82,123.612,123.973,124.336,6.483,50.473,-.005,-.005,-.005,.033,.032,.033,0
VS130257,MYBVS1302575,CAGAMAS IMTN 4.750% 27.10.2028,20-OCT-2020,2.91,2.865,2.82,113.073,113.417,113.763,6.622,52.554,-.005,-.005,-.005,.034,.034,.034,0
VX090116,MYBVX0901161,CAGAMAS IMTN 5.690% 30.03.2029,20-OCT-2020,2.96,2.915,2.87,120.266,120.639,121.014,6.874,56.549,-.009,-.009,-.009,.069,.069,.069,0
VX090741,MYBVX0907416,CAGAMAS IMTN 5.750% 17.07.2029,20-OCT-2020,2.99,2.945,2.9,121.084,121.471,121.858,6.991,59.206,-.01,-.01,-.01,.079,.08,.08,0
VX090925,MYBVX0909255,CAGAMAS IMTN 5.500% 26.11.2029,20-OCT-2020,3.023,2.978,2.933,119.569,119.966,120.364,7.221,63.493,-.015,-.015,-.015,.126,.127,.128,0
VX130256,MYBVX1302567,CAGAMAS IMTN 5.000% 28.10.2033,20-OCT-2020,3.355,3.32,3.285,117.238,117.643,118.049,9.659,116.461,-.015,-.015,-.015,.171,.171,.171,2
PS070034,MYBPS0700342,CAGAMASMBS 4.900% 22.08.2022 - TRANCHE 2007-2/6,20-OCT-2020,2.532,2.481,2.43,104.239,104.333,104.427,1.747,3.58,-.006,-.001,.004,.004,-.005,-.014,0
PX070035,MYBPX0700359,CAGAMASMBS 5.080% 20.08.2027 - TRANCHE 2007-2/7,20-OCT-2020,3.028,2.977,2.926,112.622,112.958,113.295,5.802,38.677,-.005,0,.005,.029,-.005,-.038,0
UG200113,MYBUG2001132,CIMB MTN 1095D 12.6.2023 - Issue No 9,20-OCT-2020,2.57,2.511,2.452,101.395,101.546,101.698,2.501,7.677,-.004,0,.004,.009,-.002,-.012,0
UI200090,MYBUI2000908,CIMB MTN 1826D 03.4.2025 - Issue No 8,20-OCT-2020,2.736,2.682,2.628,102.765,102.994,103.224,4.114,19.668,-.004,0,.004,.015,-.002,-.019,1.7
UE190340,MYBUE1903408,CAGAMAS MTN 3.300% 21.10.2020,20-OCT-2020,1.878,1.833,1.788,100.002,100.002,100.002,.001,0,-.011,-.011,-.011,-.004,-.004,-.004,0
UG170171,MYBUG1701716,CAGAMAS MTN 4.000% 03.11.2020,20-OCT-2020,1.912,1.867,1.822,100.07,100.072,100.073,.034,.002,-.011,-.011,-.011,-.005,-.005,-.006,0
UK130108,MYBUK1301089,CAGAMAS MTN 4.10% 18.11.2020,20-OCT-2020,1.902,1.867,1.832,100.163,100.166,100.168,.075,.011,-.011,-.011,-.011,-.005,-.005,-.005,2
UI150110,MYBUI1501104,CAGAMAS MTN 4.450% 25.11.2020,20-OCT-2020,1.912,1.867,1.822,100.236,100.241,100.245,.094,.018,-.011,-.011,-.011,-.006,-.005,-.006,0
UG170187,MYBUG1701872,CAGAMAS MTN 4.080% 15.12.2020,20-OCT-2020,1.944,1.899,1.854,100.32,100.327,100.334,.152,.046,-.011,-.011,-.011,-.004,-.004,-.004,0
UG180014,MYBUG1800146,CAGAMAS MTN 4.08% 19.01.2021,20-OCT-2020,1.966,1.921,1.876,100.511,100.522,100.533,.244,.119,-.01,-.01,-.01,-.003,-.003,-.004,0
UF190043,MYBUF1900435,CAGAMAS MTN 3.900% 22.3.2021,20-OCT-2020,1.999,1.954,1.909,100.795,100.815,100.834,.42,.352,-.011,-.011,-.011,-.001,0,0,0
UP090022,MYBUP0900229,CAGAMAS MTN 5.370% 30.3.2021,20-OCT-2020,1.989,1.954,1.919,101.489,101.505,101.521,.441,.39,-.011,-.011,-.011,-.005,-.005,-.004,2
UE200089,MYBUE2000899,CAGAMAS MTN 3.25% 31.3.2021,20-OCT-2020,1.999,1.954,1.909,100.55,100.57,100.59,.441,.39,-.011,-.011,-.011,.001,.001,.001,0
UG180051,MYBUG1800518,CAGAMAS MTN 4.220% 20.4.2021,20-OCT-2020,1.999,1.959,1.919,101.1,101.12,101.14,.485,.48,-.011,-.011,-.011,.003,.003,.003,1.3
UF190339,MYBUF1903397,CAGAMAS MTN 3.350% 21.4.2021,20-OCT-2020,2.004,1.959,1.914,100.668,100.691,100.713,.488,.484,-.011,-.011,-.011,.002,.002,.002,0
UE200102,MYBUE2001020,CAGAMAS MTN 2.650% 24.5.2021,20-OCT-2020,2.02,1.975,1.93,100.368,100.394,100.421,.58,.626,-.009,-.009,-.009,.004,.003,.004,0
UE200144,MYBUE2001442,CAGAMAS MTN 2.550% 01.7.2021,20-OCT-2020,2.04,1.995,1.95,100.349,100.38,100.411,.683,.807,-.007,-.007,-.007,.003,.003,.003,0
UP090063,MYBUP0900633,CAGAMAS MTN 5.38% 19.7.2021,20-OCT-2020,2.04,1.995,1.95,102.454,102.488,102.522,.725,.891,-.007,-.007,-.007,-.004,-.004,-.004,0
UE200155,MYBUE2001558,CAGAMAS MTN 2.150% 11.8.2021,20-OCT-2020,2.053,2.008,1.963,100.076,100.112,100.148,.795,1.028,-.005,-.005,-.005,.004,.004,.004,0
UP090081,MYBUP0900815,CAGAMAS MTN 5.12% 03.9.2021,20-OCT-2020,2.069,2.024,1.979,102.618,102.658,102.697,.85,1.15,-.003,-.003,-.003,-.006,-.006,-.006,0
UG180175,MYBUG1801755,CAGAMAS MTN 4.050% 07.9.2021,20-OCT-2020,2.064,2.024,1.984,101.725,101.761,101.796,.864,1.178,-.003,-.003,-.003,-.003,-.003,-.003,1.3
UG180200,MYBUG1802001,CAGAMAS MTN 4.100% 08.10.2021,20-OCT-2020,2.078,2.038,1.998,101.925,101.964,102.003,.948,1.372,0,0,0,-.006,-.006,-.006,1.7
UP090118,MYBUP0901185,CAGAMAS MTN 5.15% 26.11.2021,20-OCT-2020,2.099,2.054,2.009,103.29,103.34,103.39,1.05,1.651,0,0,0,-.008,-.008,-.008,0
UN110102,MYBUN1101020,CAGAMAS MTN 4.150% 20.12.2021,20-OCT-2020,2.107,2.062,2.017,102.338,102.391,102.443,1.124,1.844,0,0,0,-.005,-.005,-.006,0
UI170031,MYBUI1700318,CAGAMAS MTN 4.150% 09.3.2022,20-OCT-2020,2.146,2.101,2.056,102.724,102.786,102.848,1.344,2.494,0,0,0,-.005,-.005,-.006,0
UF200079,MYBUF2000797,CAGAMAS MTN 3.030% 21.03.2022,20-OCT-2020,2.131,2.101,2.071,101.25,101.292,101.335,1.384,2.618,0,0,0,-.003,-.003,-.002,3
UG190042,MYBUG1900425,CAGAMAS MTN 4.000% 21.3.2022,20-OCT-2020,2.146,2.101,2.056,102.579,102.643,102.707,1.377,2.601,0,0,0,-.005,-.005,-.005,0
UF200088,MYBUF2000888,CAGAMAS MTN 3.45% 30.3.2022,20-OCT-2020,2.146,2.101,2.056,101.845,101.91,101.974,1.405,2.69,0,0,0,-.003,-.003,-.004,0
UF200094,MYBUF2000946,CAGAMAS MTN 3.10% 18.4.2022,20-OCT-2020,2.153,2.113,2.073,101.385,101.444,101.504,1.457,2.86,0,0,0,-.003,-.003,-.002,1.7
UI170068,MYBUI1700680,CAGAMAS MTN 4.250% 28.4.2022,20-OCT-2020,2.158,2.113,2.068,103.112,103.181,103.249,1.445,2.869,0,0,0,-.006,-.005,-.006,0
UF200101,MYBUF2001019,CAGAMAS MTN 2.750% 23.5.2022,20-OCT-2020,2.152,2.122,2.092,100.928,100.975,101.022,1.533,3.152,0,0,0,-.002,-.002,-.002,3
UF200143,MYBUF2001431,CAGAMAS MTN 2.700% 30.6.2022,20-OCT-2020,2.167,2.132,2.097,100.88,100.938,100.996,1.636,3.531,0,0,0,-.001,-.001,-.002,2
UI170100,MYBUI1701001,CAGAMAS MTN 4.090% 06.07.2022,20-OCT-2020,2.181,2.136,2.091,103.184,103.261,103.337,1.634,3.542,0,0,0,-.005,-.005,-.006,0
UP100094,MYBUP1000946,CAGAMAS MTN 4.480% 02.9.2022,20-OCT-2020,2.199,2.154,2.109,104.151,104.235,104.319,1.786,4.142,0,0,0,-.006,-.006,-.007,0
UN120061,MYBUN1200616,CAGAMAS MTN 3.910% 31.10.2022,20-OCT-2020,2.214,2.169,2.124,103.342,103.432,103.523,1.913,4.735,0,0,0,-.004,-.005,-.005,0
UK150109,MYBUK1501092,CAGAMAS MTN 4.650% 25.11.2022,20-OCT-2020,2.224,2.179,2.134,104.936,105.031,105.125,1.966,4.983,0,0,0,-.006,-.006,-.007,0
UN120085,MYBUN1200855,CAGAMAS MTN 3.900% 02.12.2022,20-OCT-2020,2.233,2.188,2.143,103.425,103.52,103.615,2.003,5.129,0,0,0,-.005,-.004,-.004,0
UG190372,MYBUG1903726,CAGAMAS MTN 3.380% 12.12.2022,20-OCT-2020,2.233,2.188,2.143,102.386,102.481,102.577,2.041,5.288,0,0,0,-.003,-.003,-.003,0
UI170182,MYBUI1701829,CAGAMAS MTN 4.250% 13.12.2022,20-OCT-2020,2.233,2.188,2.143,104.202,104.299,104.395,2.025,5.24,0,0,0,-.005,-.005,-.006,0
UI170195,MYBUI1701951,CAGAMAS MTN 4.250% 29.12.2022,20-OCT-2020,2.233,2.188,2.143,104.286,104.384,104.482,2.069,5.439,0,0,0,-.005,-.005,-.006,0
US080087,MYBUS0800878,CAGAMAS MTN 6.05% 10.10.2023,20-OCT-2020,2.326,2.281,2.236,110.635,110.772,110.909,2.742,9.194,0,0,0,-.01,-.01,-.01,0
UN130107,MYBUN1301075,CAGAMAS MTN 4.30% 17.11.2023,20-OCT-2020,2.331,2.291,2.251,105.804,105.926,106.049,2.835,9.834,0,0,0,-.005,-.005,-.005,1.7
UP110103,MYBUP1101033,CAGAMAS MTN 4.250% 20.12.2023,20-OCT-2020,2.346,2.301,2.256,105.774,105.915,106.057,2.929,10.418,0,0,0,-.005,-.005,-.005,0
US090023,MYBUS0900231,CAGAMAS MTN 5.460% 29.3.2024,20-OCT-2020,2.379,2.334,2.289,110.124,110.281,110.438,3.154,11.981,0,0,0,-.008,-.008,-.008,0
US090064,MYBUS0900645,CAGAMAS MTN 5.52%17.7.2024,20-OCT-2020,2.41,2.365,2.32,111.054,111.225,111.396,3.367,13.709,0,0,0,-.008,-.008,-.008,0
US090082,MYBUS0900827,CAGAMAS MTN 5.28% 03.9.2024,20-OCT-2020,2.423,2.378,2.333,110.494,110.669,110.845,3.508,14.73,0,0,0,-.007,-.008,-.008,0
US090116,MYBUS0901163,CAGAMAS MTN 5.27% 26.11.2024,20-OCT-2020,2.452,2.407,2.362,110.919,111.105,111.291,3.647,16.074,0,0,0,-.007,-.007,-.007,0
UP120086,MYBUP1200868,CAGAMAS MTN 4.000% 04.12.2024,20-OCT-2020,2.454,2.409,2.364,106.023,106.205,106.387,3.753,16.737,0,0,0,-.004,-.004,-.004,0
US100097,MYBUS1000973,CAGAMAS MTN 4.650% 03.9.2025,20-OCT-2020,2.553,2.508,2.463,109.545,109.762,109.979,4.362,22.397,0,0,0,-.005,-.005,-.005,0
UP130106,MYBUP1301062,CAGAMAS MTN 4.55% 18.11.2025,20-OCT-2020,2.579,2.534,2.489,109.318,109.543,109.768,4.479,23.85,0,0,0,-.005,-.005,-.005,0
UN150108,MYBUN1501088,CAGAMAS MTN 4.850% 25.11.2025,20-OCT-2020,2.579,2.534,2.489,110.775,111.002,111.229,4.471,23.836,0,0,0,-.005,-.005,-.006,0
US110104,MYBUS1101045,CAGAMAS MTN 4.410% 18.12.2026,20-OCT-2020,2.711,2.666,2.621,109.576,109.844,110.113,5.356,33.818,0,0,0,-.004,-.004,-.004,0
US120062,MYBUS1200623,CAGAMAS MTN 4.170% 29.10.2027,20-OCT-2020,2.812,2.767,2.722,108.6,108.899,109.199,6.01,42.684,0,0,0,-.003,-.003,-.004,0
UP150107,MYBUP1501075,CAGAMAS MTN 4.900% 25.11.2027,20-OCT-2020,2.819,2.774,2.729,113.294,113.604,113.915,5.965,42.46,0,0,0,-.005,-.004,-.004,0
US120087,MYBUS1200870,CAGAMAS MTN 4.140% 03.12.2027,20-OCT-2020,2.822,2.777,2.732,108.444,108.747,109.051,6.108,43.916,0,0,0,-.003,-.003,-.003,0
UX080064,MYBUX0800647,CAGAMAS MTN 6.500% 08.8.2028,20-OCT-2020,2.893,2.848,2.803,125.02,125.377,125.736,6.28,47.856,0,0,0,-.007,-.008,-.008,0
UX080088,MYBUX0800886,CAGAMAS MTN 6.25% 10.10.2028,20-OCT-2020,2.91,2.865,2.82,123.612,123.973,124.336,6.483,50.473,-.005,-.005,-.005,.033,.032,.033,0
US130105,MYBUS1301058,CAGAMAS MTN 4.75% 17.11.2028,20-OCT-2020,2.92,2.875,2.83,113.074,113.42,113.768,6.675,53.289,-.008,-.008,-.008,.057,.057,.058,0
UX090024,MYBUX0900249,CAGAMAS MTN 5.690% 30.3.2029,20-OCT-2020,2.96,2.915,2.87,120.266,120.639,121.014,6.874,56.549,-.009,-.009,-.009,.069,.069,.069,0
UX090065,MYBUX0900652,CAGAMAS MTN 5.75% 17.7.2029,20-OCT-2020,2.99,2.945,2.9,121.084,121.471,121.858,6.991,59.206,-.01,-.01,-.01,.079,.08,.08,0
UX090117,MYBUX0901171,CAGAMAS MTN 5.50% 26.11.2029,20-OCT-2020,3.023,2.978,2.933,119.569,119.966,120.364,7.221,63.493,-.015,-.015,-.015,.126,.127,.128,0
UX150106,MYBUX1501061,CAGAMAS MTN 5.070% 26.11.2035,20-OCT-2020,3.522,3.477,3.432,118.003,118.585,119.171,10.757,146.847,-.014,-.014,-.014,.178,.179,.18,0
DX070680,MYBDX0706808,HSBC 5.050% 02.11.2027,20-OCT-2020,2.865,2.806,2.747,104.281,104.4,104.519,1.888,4.655,-.005,-.001,.003,.004,-.004,-.012,0
PS080001,MYBPS0800019,MENARA ABS 6.900% 15.01.2021 - Tranche A4,20-OCT-2020,3.822,3.743,3.664,100.705,100.724,100.743,.234,.11,-.004,-.002,0,-.007,-.008,-.008,0
PS080002,MYBPS0800027,MENARA ABS 6.300% 15.01.2021 - Tranche A3,20-OCT-2020,3.822,3.743,3.664,100.566,100.585,100.604,.234,.11,-.004,-.002,0,-.005,-.006,-.007,0
PS080004,MYBPS0800043,MENARA ABS 5.550% 15.01.2021 - Tranche A2,20-OCT-2020,3.442,3.401,3.36,100.483,100.492,100.502,.235,.11,-.006,-.002,.002,-.004,-.006,-.006,0
PS080008,MYBPS0800084,MENARA ABS 5.300% 15.01.2021 - Tranche A1,20-OCT-2020,3.102,3.051,3,100.506,100.518,100.53,.235,.11,-.006,-.001,.004,-.004,-.006,-.007,0
PQ080005,MYBPQ0800054,MENARA ABS 5.300% 15.01.2021 - Tranche B3,20-OCT-2020,3.102,3.051,3,100.506,100.518,100.53,.235,.11,-.006,-.001,.004,-.004,-.006,-.007,0
PS080009,MYBPS0800092,GIC 4.52% 06.02.2023,20-OCT-2020,2.846,2.795,2.744,103.689,103.804,103.92,2.159,5.869,-.006,-.001,.004,.009,-.002,-.013,0
DQ080044,MYBDQ0800449,PIYS 0% 29.01.2021,20-OCT-2020,2.508,2.449,2.39,100.956,100.973,100.989,.273,.149,-.005,-.001,.003,-.008,-.009,-.011,0
DR080043,MYBDR0800439,PIYS 0% 31.01.2022,20-OCT-2020,2.748,2.689,2.63,104.245,104.321,104.397,1.22,2.125,-.004,0,.004,-.003,-.009,-.014,0
UG180250,MYBUG1802506,SDBB MTN 1096D 27.12.2021 - Tranche No 18,20-OCT-2020,2.628,2.569,2.51,102.804,102.874,102.944,1.134,1.875,-.004,0,.004,-.001,-.006,-.011,0
UG190006,MYBUG1900060,SDBB MTN 1096D 24.1.2022 - Tranche No 20,20-OCT-2020,2.636,2.587,2.538,102.966,103.027,103.089,1.207,2.082,-.005,-.001,.003,0,-.006,-.011,2.7
UI170074,MYBUI1700748,SDBB MTN 1826D 11.5.2022 - Tranche No 16,20-OCT-2020,2.722,2.668,2.614,103.9,103.984,104.068,1.463,2.94,-.005,-.001,.003,.001,-.005,-.012,1.3
UI180053,MYBUI1800530,SDBB MTN 1826D 27.4.2023 - Tranche No 17,20-OCT-2020,2.896,2.837,2.778,105.796,105.944,106.092,2.305,6.742,-.004,0,.004,.004,-.006,-.016,0
UI180251,MYBUI1802510,SDBB MTN 1826D 27.12.2023 - Tranche No 19,20-OCT-2020,3.029,2.97,2.911,106.69,106.876,107.061,2.895,10.273,-.004,0,.004,.007,-.005,-.019,0
UI190007,MYBUI1900074,SDBB MTN 1826D 24.1.2024 - Tranche No 21,20-OCT-2020,3.041,2.982,2.923,106.8,106.989,107.179,2.968,10.735,-.004,0,.004,.008,-.006,-.018,0
VQ080387,MYBVQ0803874,LITRAK IMTN 0% 15.04.2021,20-OCT-2020,2.415,2.374,2.333,101.626,101.646,101.666,.481,.462,-.005,-.001,.003,-.007,-.009,-.011,0
VR080388,MYBVR0803880,LITRAK IMTN 0% 15.04.2022,20-OCT-2020,2.677,2.636,2.595,104.665,104.726,104.788,1.426,2.769,-.005,-.001,.003,-.001,-.008,-.013,0
VS080389,MYBVS0803896,LITRAK IMTN 0% 14.04.2023,20-OCT-2020,2.811,2.77,2.729,107.598,107.7,107.802,2.316,6.687,-.005,-.001,.003,.005,-.006,-.016,0
VQ080397,MYBVQ0803973,LITRAK IMTN 0% 15.04.2021,20-OCT-2020,2.415,2.374,2.333,101.626,101.646,101.666,.481,.462,-.005,-.001,.003,-.007,-.009,-.011,0
VR080398,MYBVR0803989,LITRAK IMTN 0% 15.04.2022,20-OCT-2020,2.677,2.636,2.595,104.665,104.726,104.788,1.426,2.769,-.005,-.001,.003,-.001,-.008,-.013,0
VS080399,MYBVS0803995,LITRAK IMTN 0% 14.04.2023,20-OCT-2020,2.811,2.77,2.729,107.598,107.7,107.802,2.316,6.687,-.005,-.001,.003,.005,-.006,-.016,0
VG190104,MYBVG1901041,CIMB IMTN 3.950% 10.06.2022 - Tranche No 2,20-OCT-2020,2.463,2.409,2.355,102.372,102.46,102.548,1.564,3.281,-.004,0,.004,.002,-.004,-.011,1.7
DS080404,MYBDS0804041,PRASARANA 0% 30.05.2023 - Series 3,20-OCT-2020,2.078,2.042,2.006,106.503,106.597,106.692,2.428,7.36,-.006,-.004,-.002,.01,.004,-.002,1.3
VK150001,MYBVK1500019,MDV IMTN 0% 28.01.2022 - TRANCHE NO 5,20-OCT-2020,1.979,1.938,1.897,102.986,103.038,103.09,1.229,2.142,-.013,-.011,-.009,.011,.008,.005,0
VK150320,MYBVK1503203,MDV IMTN 0% 09.12.2022 - TRANCHE NO 6,20-OCT-2020,2.077,2.036,1.995,105.285,105.374,105.462,2.01,5.179,-.012,-.01,-.008,.019,.015,.011,0
VK160034,MYBVK1600348,MDV IMTN 0% 23.03.2023 - Tranche No 7,20-OCT-2020,2.114,2.083,2.052,105.187,105.263,105.338,2.301,6.572,-.009,-.007,-.005,.016,.011,.006,2.7
VI160219,MYBVI1602199,TSH IMTN 0% 12.07.2021,20-OCT-2020,3.867,3.747,3.627,100.871,100.957,101.044,.703,.845,-.001,-.001,-.001,-.003,-.003,-.003,0
VI160431,MYBVI1604310,TSH IMTN 0% 01.12.2021,20-OCT-2020,4.029,3.914,3.799,101.098,101.223,101.349,1.058,1.665,-.001,-.001,-.001,-.001,-.002,-.002,1.7
VI170124,MYBVI1701249,TSH IMTN 0% 30.03.2022,20-OCT-2020,4.11,3.99,3.87,101.372,101.541,101.71,1.381,2.611,0,0,0,-.003,-.003,-.003,0
VI180137,MYBVI1801379,TSH IMTN 0% 10.04.2023,20-OCT-2020,4.264,4.149,4.034,101.941,102.212,102.483,2.305,6.602,0,0,0,-.002,-.002,-.003,1.7
VK160159,MYBVK1601593,TSH IMTN 0% 16.06.2023,20-OCT-2020,4.306,4.186,4.066,102.463,102.767,103.071,2.421,7.342,-.001,-.001,-.001,0,0,-.001,0
VN110103,MYBVN1101036,PUTRAJAYA IMTN 26.05.2021,20-OCT-2020,2.144,2.093,2.042,101.444,101.475,101.505,.583,.634,-.005,0,.005,-.003,-.006,-.01,0
VI160447,MYBVI1604476,PUTRAJAYA IMTN 21.12.2021,20-OCT-2020,2.264,2.213,2.162,102.403,102.462,102.522,1.126,1.848,-.005,0,.005,.001,-.006,-.012,0
